date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand
2023-03-02 10:53:54.581103,25.06293881250646,3.425074734330609,0,0,1.5665285536868798,1,1088.069187541359,1034.5237069099958
2023-03-03 10:53:54.581103,20.891628113637136,0.8888138167412301,0,0,0.8618641892249962,1,1184.9739202954297,1088.069187541359
2023-03-04 10:53:54.581103,21.808027203341148,9.665090483113651,1,0,2.982504687467829,1,1315.9470549685968,1184.9739202954297
2023-03-05 10:53:54.581103,31.650026074238045,1.5152335455489807,1,0,0.8233372161492142,0,1254.7695552534292,1315.9470549685968
2023-03-06 10:53:54.581103,23.442156866489093,1.5686053892944827,0,0,1.9393282046528635,0,993.2078204034186,1254.7695552534292
2023-03-07 10:53:54.581103,22.11474316511455,1.0240761445323339,0,0,2.4354538031037145,0,843.607501325181,993.2078204034186
2023-03-08 10:53:54.581103,18.33262084556379,2.6086843703063396,0,0,2.3570538921181923,0,884.3577700131767,843.607501325181
2023-03-09 10:53:54.581103,24.563573637241845,4.172245234459494,0,0,1.042335878672897,0,935.4411773401142,884.3577700131767
2023-03-10 10:53:54.581103,26.984205410668782,5.444319764613855,0,0,0.7391573969622847,0,937.9740624421299,935.4411773401142
2023-03-11 10:53:54.581103,23.61633127755025,4.416189141250888,1,0,2.6431351319287146,1,1340.0090415209695,937.9740624421299
2023-03-12 10:53:54.581103,32.81716922729751,1.7964097899346556,1,0,2.623623059539348,0,1249.575248303003,1340.0090415209695
2023-03-13 10:53:54.581103,29.556262978324593,2.53864152779241,0,0,2.4365166429056107,0,796.8119175281608,1249.575248303003
2023-03-14 10:53:54.581103,27.76916518033987,2.160029193409688,0,0,2.766718750516125,0,839.0517842409955,796.8119175281608
2023-03-15 10:53:54.581103,12.301491095815155,4.338081766723582,0,0,2.651632779883536,0,900.4177994004232,839.0517842409955
2023-03-16 10:53:54.581103,33.80621045542813,6.22129781286095,0,0,1.8689061078864786,0,909.3665112127277,900.4177994004232
2023-03-17 10:53:54.581103,15.588290478749924,0.17473897993069165,0,0,1.7561351494267992,0,926.6535819102074,909.3665112127277
2023-03-18 10:53:54.581103,11.651328957685699,0.9244878022952132,1,0,2.199813232230164,1,1341.6587576105553,926.6535819102074
2023-03-19 10:53:54.581103,11.607180264588784,0.11848179139237726,1,0,1.6937477545865898,1,1446.7555942674462,1341.6587576105553
2023-03-20 10:53:54.581103,22.133972898949523,2.9377147521798443,0,0,1.5564140511279763,0,949.2718180761599,1446.7555942674462
2023-03-21 10:53:54.581103,10.37945808550067,3.452501095123596,0,0,2.5737580553165627,0,883.7907824880645,949.2718180761599
2023-03-22 10:53:54.581103,25.88513582789545,2.1772571988211955,0,0,1.2388577550192321,0,880.311847461321,883.7907824880645
2023-03-23 10:53:54.581103,26.335592916355264,1.5612986420790267,0,0,2.2120454610719884,0,834.3767534156395,880.311847461321
2023-03-24 10:53:54.581103,29.189758591167298,0.6652877961570447,0,0,2.9761563982071757,0,842.4321099815506,834.3767534156395
2023-03-25 10:53:54.581103,16.233554012063674,2.4343815322570155,1,0,2.1816649108213064,1,1395.408815646668,842.4321099815506
2023-03-26 10:53:54.581103,13.86909015368789,4.38737675316651,1,0,2.8008518055293297,1,1272.2106564467697,1395.408815646668
2023-03-27 10:53:54.581103,32.61322934597155,0.5984460754146234,0,0,2.431134608825203,1,1105.267704673678,1272.2106564467697
2023-03-28 10:53:54.581103,19.137028311930443,3.693637465554107,0,0,0.6460825259736305,0,998.0433480649211,1105.267704673678
2023-03-29 10:53:54.581103,24.510432988677124,0.0789747305444405,0,0,1.981729475912206,0,866.0828193713107,998.0433480649211
2023-03-30 10:53:54.581103,22.363925522115803,0.9618124762217871,0,0,1.777277354164295,0,1077.3275096411217,866.0828193713107
2023-03-31 10:53:54.581103,30.615234047644265,5.822517777499792,0,0,2.9339126702030125,0,802.1218254079765,1077.3275096411217
2023-04-01 10:53:54.581103,22.577278117642532,0.8473811881774718,1,0,2.013186705020111,1,1501.1014125244026,802.1218254079765
2023-04-02 10:53:54.581103,26.771346242492438,0.36446939847994736,1,0,1.5029147348961605,1,1450.6060838293752,1501.1014125244026
2023-04-03 10:53:54.581103,21.151108457479502,1.247829710694164,0,0,0.898126012568118,1,1185.9891741091374,1450.6060838293752
2023-04-04 10:53:54.581103,11.258523067526665,7.329452962595864,0,0,2.4570010139850065,1,1040.6146161340423,1185.9891741091374
2023-04-05 10:53:54.581103,29.628837296317666,3.5784751754122395,0,0,0.6089989247092036,1,1083.0307459027474,1040.6146161340423
2023-04-06 10:53:54.581103,34.429233249851194,1.3603242265053148,0,0,1.1766736582280664,1,1157.0598855892824,1083.0307459027474
2023-04-07 10:53:54.581103,13.2375456619273,24.823390553141223,0,0,1.7670781194096967,1,1150.7044786167876,1157.0598855892824
2023-04-08 10:53:54.581103,10.632952479377144,8.769061096995427,1,0,0.6818339849077868,1,1495.1814806898176,1150.7044786167876
2023-04-09 10:53:54.581103,25.32274795589001,2.2483155139920155,1,0,0.8722707233941303,1,1454.6031109991168,1495.1814806898176
2023-04-10 10:53:54.581103,10.92079474955222,2.076343461507871,0,0,2.9447247976536968,1,1033.1963912005228,1454.6031109991168
2023-04-11 10:53:54.581103,31.979138487747246,2.237529864048362,0,0,1.6711302614178112,1,1186.3543969371442,1033.1963912005228
2023-04-12 10:53:54.581103,33.0130664046952,2.1874480042485587,0,0,2.14086069635693,1,1147.7787959124908,1186.3543969371442
2023-04-13 10:53:54.581103,30.411808112353285,2.1924798493533113,0,0,2.9808101520075523,1,1019.4084648647976,1147.7787959124908
2023-04-14 10:53:54.581103,23.971565217583112,4.755236719416376,0,0,1.197550406134796,1,1185.319362078715,1019.4084648647976
2023-04-15 10:53:54.581103,15.230447783067172,6.202034311815716,1,0,1.4952290583433818,1,1481.9704066467857,1185.319362078715
2023-04-16 10:53:54.581103,25.813047670772495,8.366598110223576,1,0,1.531096777931356,1,1448.002143146448,1481.9704066467857
2023-04-17 10:53:54.581103,15.411269073238861,1.2579356599019835,0,0,2.8215892096455066,1,1050.0927233817586,1448.002143146448
2023-04-18 10:53:54.581103,16.055031193196072,2.559980179038892,0,1,2.08401565523498,1,1075.382780528015,1050.0927233817586
2023-04-19 10:53:54.581103,17.84403336185514,6.956866009730013,0,0,2.4522841543971636,1,1112.6861503790271,1075.382780528015
2023-04-20 10:53:54.581103,10.997328360162308,8.138941662755553,0,0,1.2957782950304526,1,1115.8003508764336,1112.6861503790271
2023-04-21 10:53:54.581103,23.938396800136474,1.1744144703175192,0,0,2.031992182697638,1,1112.9247569197169,1115.8003508764336
2023-04-22 10:53:54.581103,23.684968611981347,11.399842887178263,1,0,1.6769264173421052,1,1452.2577441169553,1112.9247569197169
2023-04-23 10:53:54.581103,14.43116012323845,0.3653052706104143,1,0,1.8057458814700333,1,1352.0452673180612,1452.2577441169553
2023-04-24 10:53:54.581103,16.96015765395147,0.990742523731839,0,0,1.8762195063283975,1,1089.3974550462199,1352.0452673180612
2023-04-25 10:53:54.581103,13.19727350639349,13.107930500087328,0,0,2.0567446584474904,1,1136.0760381327689,1089.3974550462199
2023-04-26 10:53:54.581103,18.744782730137622,0.5640096360969943,0,0,1.4229451579543126,1,1148.001389339346,1136.0760381327689
2023-04-27 10:53:54.581103,10.625317247956971,5.082845307133005,0,0,0.5331396377787072,1,1170.0160458229043,1148.001389339346
2023-04-28 10:53:54.581103,21.763093630039833,2.068923722046278,0,0,1.6481774641927047,1,1079.5601145518372,1170.0160458229043
2023-04-29 10:53:54.581103,24.921673450585423,9.160914282786477,1,0,0.9714662807150614,1,1494.638061744044,1079.5601145518372
2023-04-30 10:53:54.581103,18.94349133419194,2.580221643835946,1,0,1.1851440694840334,1,1495.7754182246938,1494.638061744044
2023-05-01 10:53:54.581103,17.913604415832367,10.127433230751276,0,0,2.4675872761800535,0,849.4047548830522,1495.7754182246938
2023-05-02 10:53:54.581103,19.020793913214007,2.361289137695008,0,0,2.693644991936885,0,824.3636502727462,849.4047548830522
2023-05-03 10:53:54.581103,15.3861851118143,17.454546770258368,0,0,2.295232891257471,0,943.8565280395936,824.3636502727462
2023-05-04 10:53:54.581103,32.7751465421171,8.277582089027307,0,0,2.9575165308322653,1,1028.1689732569196,943.8565280395936
2023-05-05 10:53:54.581103,12.067055264456702,3.000936129900939,0,0,1.049961743123666,0,989.6500758562282,1028.1689732569196
2023-05-06 10:53:54.581103,21.531429107907233,4.720780893431924,1,0,2.201258854178193,0,1219.7620811380373,989.6500758562282
2023-05-07 10:53:54.581103,21.664543729980238,6.976918000945359,1,0,0.6162383388546082,0,1185.7426479860737,1219.7620811380373
2023-05-08 10:53:54.581103,15.08654578804494,3.056183439776836,0,0,1.3025812278365965,0,960.8354077165228,1185.7426479860737
2023-05-09 10:53:54.581103,20.626658114450166,10.074780865256068,0,0,2.75609010461463,0,841.3072536319091,960.8354077165228
2023-05-10 10:53:54.581103,21.422700576276164,1.7192367101420414,0,0,1.2180186233469223,0,919.960490936062,841.3072536319091
2023-05-11 10:53:54.581103,22.839119603637062,11.539694881995178,0,0,1.4467915828493443,0,970.7185489774886,919.960490936062
2023-05-12 10:53:54.581103,30.488835035225804,3.5761891064543825,0,0,2.918982942566204,0,854.466881438221,970.7185489774886
2023-05-13 10:53:54.581103,31.014553019754942,3.910451560665037,1,0,2.372679709541895,0,1142.0891618859007,854.466881438221
2023-05-14 10:53:54.581103,28.38746612776806,1.9198445186611144,1,0,1.5394685927459943,0,1214.769930110961,1142.0891618859007
2023-05-15 10:53:54.581103,20.938452266997576,0.26710977750425535,0,0,1.8425649875249077,0,904.1774835176203,1214.769930110961
2023-05-16 10:53:54.581103,17.967367385547384,1.215475217814789,0,0,2.779107409067145,0,927.9531078158184,904.1774835176203
2023-05-17 10:53:54.581103,15.497828318359074,11.488235848391152,0,0,2.589911315053593,0,916.0784683848129,927.9531078158184
2023-05-18 10:53:54.581103,10.761733503766798,4.954419615831154,0,0,1.371643996117502,0,884.6536152588578,916.0784683848129
2023-05-19 10:53:54.581103,21.648289309617322,0.5062089509276992,0,0,1.0598022103322404,0,885.6168203607396,884.6536152588578
2023-05-20 10:53:54.581103,15.376354483018883,0.09171301598609291,1,0,1.4623308642971646,0,1255.605511865428,885.6168203607396
2023-05-21 10:53:54.581103,10.014829532619801,0.28489327963255234,1,0,0.876371649129998,0,1324.21035317958,1255.605511865428
2023-05-22 10:53:54.581103,29.615191745906937,1.1450172468490811,0,0,2.526849206332265,0,923.9362827396803,1324.21035317958
2023-05-23 10:53:54.581103,22.47758486711342,8.478846920429582,0,0,1.1718084584245223,0,960.3127878649954,923.9362827396803
2023-05-24 10:53:54.581103,10.191715361143496,2.7555152212649423,0,0,1.6309370952980293,1,1076.8828015260985,960.3127878649954
2023-05-25 10:53:54.581103,20.607495369789675,0.2873770905238927,0,0,1.8262145162432635,1,1018.9734407654236,1076.8828015260985
2023-05-26 10:53:54.581103,12.1248897817431,5.514252206771544,0,0,1.7106930399729008,0,997.0529126032878,1018.9734407654236
2023-05-27 10:53:54.581103,23.594121243075794,7.886189234074968,1,0,1.013020839720443,0,1191.3533194302138,997.0529126032878
2023-05-28 10:53:54.581103,27.523592715724572,0.04507548906411417,1,0,0.9360140282943734,0,1253.1164466077198,1191.3533194302138
2023-05-29 10:53:54.581103,19.791457400303663,3.692478358188257,0,0,2.089084203675702,1,1132.9492289838379,1253.1164466077198
2023-05-30 10:53:54.581103,23.126894469879268,1.3706011826458966,0,0,1.2046807993097615,1,1040.8663994256704,1132.9492289838379
2023-05-31 10:53:54.581103,13.18722205289915,1.180448608455311,0,0,2.8348767068428056,0,848.171100529721,1040.8663994256704
2023-06-01 10:53:54.581103,32.86277254054261,8.284591050242051,0,0,0.5746684813026421,0,996.3213145315202,848.171100529721
2023-06-02 10:53:54.581103,32.21784582350726,6.630491097518756,0,0,0.6604433160198551,0,996.5471151996962,996.3213145315202
2023-06-03 10:53:54.581103,24.844697840399718,8.934125403054512,1,0,2.386422464863617,0,1188.0678356746425,996.5471151996962
2023-06-04 10:53:54.581103,25.22739300076264,13.29380108267847,1,0,1.9746723833262023,1,1373.4725170744987,1188.0678356746425
2023-06-05 10:53:54.581103,19.025181779849248,4.267748806264145,0,0,2.8989515653886184,0,756.8675567763723,1373.4725170744987
2023-06-06 10:53:54.581103,25.908731930876137,1.9996811900480105,0,0,2.6626089849532044,0,779.2988706165205,756.8675567763723
2023-06-07 10:53:54.581103,10.648730031596983,2.3461372879876135,0,0,1.2035979279670954,0,987.7189400560085,779.2988706165205
2023-06-08 10:53:54.581103,13.916972254816494,3.7375679955823236,0,0,0.5989285179786126,0,1090.5509120808556,987.7189400560085
2023-06-09 10:53:54.581103,13.322772884061962,7.041849759361187,0,0,1.0721847962539737,0,902.5472001838767,1090.5509120808556
2023-06-10 10:53:54.581103,31.960398104621852,1.2238129156863666,1,0,2.650550162502815,0,1165.261798740859,902.5472001838767
2023-06-11 10:53:54.581103,27.745310868347556,0.09645175711927134,1,0,2.5431812297946705,0,1190.0170978092187,1165.261798740859
2023-06-12 10:53:54.581103,29.5356010388294,1.1306344262182568,0,0,2.0919185390509494,0,895.0595001726301,1190.0170978092187
2023-06-13 10:53:54.581103,10.104568960066038,14.191683587071571,0,0,1.7005343703715456,0,946.094814568731,895.0595001726301
2023-06-14 10:53:54.581103,20.318339061146673,5.977903557264392,0,0,2.3903354820915594,0,922.0866728297657,946.094814568731
2023-06-15 10:53:54.581103,10.665509199186829,4.095568581484157,0,0,2.296136364919122,0,842.387467461882,922.0866728297657
2023-06-16 10:53:54.581103,16.036833540976254,0.5017543977219131,0,0,2.235966149328431,0,910.7259070666802,842.387467461882
2023-06-17 10:53:54.581103,19.92590245310935,1.1212721148364566,1,0,1.786122076735114,0,1271.2459462886347,910.7259070666802
2023-06-18 10:53:54.581103,25.80207309017491,16.888156050602518,1,0,0.7588220820651086,0,1347.8384013356044,1271.2459462886347
2023-06-19 10:53:54.581103,20.94132691830786,7.967968433534033,0,0,2.2555120972250453,0,837.3123171736934,1347.8384013356044
2023-06-20 10:53:54.581103,25.72897297076716,3.8878406763432944,0,0,1.9067115950089573,0,962.7110236278423,837.3123171736934
2023-06-21 10:53:54.581103,22.61918555812303,2.3197766505394943,0,0,2.611335141667464,0,833.3675169174304,962.7110236278423
2023-06-22 10:53:54.581103,23.29153787550105,16.796970135192815,0,0,1.0719556306440046,0,1043.997396962466,833.3675169174304
2023-06-23 10:53:54.581103,21.708940966306812,8.233107547443158,0,0,2.015120624589527,0,928.3551560946815,1043.997396962466
2023-06-24 10:53:54.581103,23.851905802086076,3.584323067284812,1,0,1.7469533628689233,0,1168.1978580039327,928.3551560946815
2023-06-25 10:53:54.581103,17.221157212954072,5.306922837042894,1,0,2.156810616033737,0,1198.9049511839712,1168.1978580039327
2023-06-26 10:53:54.581103,29.608416737450373,4.996666849097641,0,0,1.6843315215952486,0,900.0438246332207,1198.9049511839712
2023-06-27 10:53:54.581103,23.260193004956754,0.19362667170234443,0,0,2.484199781192353,0,926.4027470195148,900.0438246332207
2023-06-28 10:53:54.581103,24.40929613117146,1.8590917268031995,0,0,1.410790484804445,0,975.8386711104305,926.4027470195148
2023-06-29 10:53:54.581103,30.530803349700026,3.5114213908541942,0,0,2.06058707031214,0,953.3774530440445,975.8386711104305
2023-06-30 10:53:54.581103,27.038558704621394,14.459411157605347,0,0,0.6654524582638772,0,797.3228738661553,953.3774530440445
2023-07-01 10:53:54.581103,21.615994290001442,3.012986289734366,1,0,2.208629551082142,0,1183.7676610622177,797.3228738661553
2023-07-02 10:53:54.581103,18.519939196918287,0.650555436785051,1,0,2.4413245796390983,0,1181.5128217091044,1183.7676610622177
2023-07-03 10:53:54.581103,19.70269802409669,36.40844785326273,0,0,0.7193602681279474,0,950.4207166768587,1181.5128217091044
2023-07-04 10:53:54.581103,32.81302826721009,5.901683480217916,0,0,2.6953197173564925,0,811.2649624559486,950.4207166768587
2023-07-05 10:53:54.581103,13.758642307267884,6.688315819542727,0,0,0.746749121765518,0,967.1567857908332,811.2649624559486
2023-07-06 10:53:54.581103,24.392028166100676,0.892841658349252,0,0,1.2628615760551007,0,856.7011229952677,967.1567857908332
2023-07-07 10:53:54.581103,14.004719770722183,7.555323703863241,0,0,1.9653466176519172,0,879.5692447132388,856.7011229952677
2023-07-08 10:53:54.581103,22.961664954831846,14.020473902393952,1,0,2.7532976353537295,0,1204.8518462495167,879.5692447132388
2023-07-09 10:53:54.581103,23.355965141771094,20.119521763799717,1,0,2.1145710473782073,0,1181.6539974567581,1204.8518462495167
2023-07-10 10:53:54.581103,17.289197874951363,13.183482709792882,0,0,2.8725294150279352,1,1077.5028821199523,1181.6539974567581
2023-07-11 10:53:54.581103,24.071250846860288,7.419031011425703,0,0,2.4946279043326154,0,907.9904270346155,1077.5028821199523
2023-07-12 10:53:54.581103,22.023150694935932,7.960077464648425,0,0,2.8352957378477437,0,755.7730607760673,907.9904270346155
2023-07-13 10:53:54.581103,23.667570235457166,8.64734325986562,0,0,2.4612543429402014,0,871.5616511950544,755.7730607760673
2023-07-14 10:53:54.581103,33.29672725623779,1.797184619314932,0,0,2.436981227164976,0,805.5083426760305,871.5616511950544
2023-07-15 10:53:54.581103,15.433738571154805,4.121498166191604,1,0,0.8282340887697255,0,1263.3280067518785,805.5083426760305
2023-07-16 10:53:54.581103,15.898773435911803,3.1354162486146087,1,0,2.4832125538992793,0,1103.1256969734723,1263.3280067518785
2023-07-17 10:53:54.581103,34.662927407890585,1.2580453415806434,0,0,2.440795695327564,0,890.5554477275529,1103.1256969734723
2023-07-18 10:53:54.581103,14.836032613397235,16.433794321228717,0,0,2.234666539713001,0,839.6359824024224,890.5554477275529
2023-07-19 10:53:54.581103,25.220220816364225,3.221190667686807,0,0,1.0142335466916579,0,952.7426658635081,839.6359824024224
2023-07-20 10:53:54.581103,23.793731597839802,1.0207697516516858,0,0,1.6842074764179489,0,916.1971764635723,952.7426658635081
2023-07-21 10:53:54.581103,29.284997032481332,1.4025523837921892,0,0,1.7143919791212088,0,855.2843493514176,916.1971764635723
2023-07-22 10:53:54.581103,18.382303782258226,1.4844638684939802,1,0,1.7082622473855442,1,1371.3175730440887,855.2843493514176
2023-07-23 10:53:54.581103,25.803962009945824,1.9937290478567031,1,0,1.4497932558484545,0,1300.2710977922022,1371.3175730440887
2023-07-24 10:53:54.581103,15.94750252880475,1.5837625632109993,0,0,0.6522837906051349,0,885.7887941546464,1300.2710977922022
2023-07-25 10:53:54.581103,17.537834053573533,9.73548574643978,0,0,1.8700999015674895,1,1093.975685833324,885.7887941546464
2023-07-26 10:53:54.581103,30.487804404667333,4.291396183095096,0,0,2.1220535293159113,1,1029.1171228341261,1093.975685833324
2023-07-27 10:53:54.581103,20.264962227085494,2.8825112982950496,0,0,0.681273389664629,0,960.4506389060325,1029.1171228341261
2023-07-28 10:53:54.581103,15.667790353296514,0.614096596165131,0,0,2.18812959994416,0,825.936340804102,960.4506389060325
2023-07-29 10:53:54.581103,33.297105758965856,4.825318032368528,1,0,1.4735748536800906,0,1236.9901884058145,825.936340804102
2023-07-30 10:53:54.581103,16.004647882132986,1.1495763234310585,1,0,2.4864912310749654,0,1228.2779477487668,1236.9901884058145
2023-07-31 10:53:54.581103,19.06405078265554,3.994305933846594,0,0,2.511902565990512,0,841.0293369377587,1228.2779477487668
2023-08-01 10:53:54.581103,13.372429144884102,4.356301040711896,0,0,2.3146191996241967,0,958.4849552489297,841.0293369377587
2023-08-02 10:53:54.581103,10.504695286945719,0.7329484282820222,0,0,2.4348533479324646,0,890.0601540811389,958.4849552489297
2023-08-03 10:53:54.581103,16.821125519661663,0.3913056272730037,0,0,1.2361285262752904,0,904.548813207596,890.0601540811389
2023-08-04 10:53:54.581103,16.17202047376568,5.9424538314478035,0,0,0.9215269114914783,0,915.1849814390633,904.548813207596
2023-08-05 10:53:54.581103,19.735053023615812,2.8097264687091794,1,0,2.849449918595072,1,1269.9166038234682,915.1849814390633
2023-08-06 10:53:54.581103,28.6033317426384,4.099629722840205,1,0,1.0091149206212184,1,1481.878925231775,1269.9166038234682
2023-08-07 10:53:54.581103,14.043159216240173,3.4555955216127066,0,0,0.6590038577703501,0,966.6918530696539,1481.878925231775
2023-08-08 10:53:54.581103,32.17862623815928,4.377822530754893,0,0,1.2346460415587468,0,859.6929427271624,966.6918530696539
2023-08-09 10:53:54.581103,18.406009082460088,2.090345863094241,0,0,2.3789247402420823,0,903.4242730178531,859.6929427271624
2023-08-10 10:53:54.581103,28.667883535392292,0.05062298358258458,0,0,2.228321427385139,0,937.5557271040728,903.4242730178531
2023-08-11 10:53:54.581103,14.628746870547529,2.7446016631851022,0,0,2.0690012311218604,0,877.8317451164196,937.5557271040728
2023-08-12 10:53:54.581103,11.433920542476866,2.1210243954286936,1,0,2.5341497001112967,0,1110.1751930925388,877.8317451164196
2023-08-13 10:53:54.581103,18.812434865068308,2.923372953852705,1,0,2.026415340053215,0,1204.3016373354617,1110.1751930925388
2023-08-14 10:53:54.581103,21.36670321111074,0.7712028126946886,0,0,0.827227759461949,0,1042.7581889368848,1204.3016373354617
2023-08-15 10:53:54.581103,33.49860838138448,3.4535524029562295,0,0,0.6096354525120297,0,958.6401499571888,1042.7581889368848
2023-08-16 10:53:54.581103,29.91264582865562,1.7729920473353973,0,0,1.6317032983067488,1,1126.1141913455633,958.6401499571888
2023-08-17 10:53:54.581103,27.18308566983568,6.594743385036443,0,0,2.864851201906303,0,881.1405762588802,1126.1141913455633
2023-08-18 10:53:54.581103,14.619912315368897,2.1285817745561717,0,0,2.478148496045344,1,1053.1146791953308,881.1405762588802
2023-08-19 10:53:54.581103,28.907337736209143,1.3319177064988992,1,0,2.4403498287666867,0,1135.5932893747868,1053.1146791953308
2023-08-20 10:53:54.581103,30.815973650403517,3.5379389713900085,1,0,1.537782797904363,0,1269.8154870350047,1135.5932893747868
2023-08-21 10:53:54.581103,18.548716065185786,7.788481602545722,0,0,1.699732111795713,0,880.4015822310198,1269.8154870350047
2023-08-22 10:53:54.581103,10.260226091267073,5.114377618310387,0,0,0.5620819952929608,0,1030.9790487826415,880.4015822310198
2023-08-23 10:53:54.581103,28.984015657400555,9.254755024707384,0,0,2.622916814035615,0,837.815557402177,1030.9790487826415
2023-08-24 10:53:54.581103,31.44347599563063,2.9529361929336764,0,0,1.397140782835738,0,932.5958377519221,837.815557402177
2023-08-25 10:53:54.581103,10.182401356033415,1.9910641577624946,0,0,2.926870634828421,0,880.0981861634915,932.5958377519221
2023-08-26 10:53:54.581103,34.19750728007096,6.415721447071171,1,0,1.949591491301957,0,1215.8428054203691,880.0981861634915
2023-08-27 10:53:54.581103,19.475249680831134,5.677989622752299,1,0,2.6846659579853385,0,1164.5134022661505,1215.8428054203691
2023-08-28 10:53:54.581103,23.28322266488905,2.9285161817653984,0,0,2.4777249622788133,0,859.5590614687162,1164.5134022661505
2023-08-29 10:53:54.581103,10.463867741011873,2.2438741415121184,0,0,0.7693142529848941,0,976.6357189710909,859.5590614687162
2023-08-30 10:53:54.581103,25.045459639061967,10.979373957018215,0,0,2.8501208652789343,0,901.0162685828946,976.6357189710909
2023-08-31 10:53:54.581103,21.718444979596732,2.719083239122919,0,0,2.1848445688178737,0,876.1147140034692,901.0162685828946
2023-09-01 10:53:54.581103,19.587880779238155,5.030254816192872,0,0,2.2595840432365497,0,904.3299136570587,876.1147140034692
2023-09-02 10:53:54.581103,26.630056025805125,1.8118656265838866,1,0,2.8345748164486095,0,1225.6373937022563,904.3299136570587
2023-09-03 10:53:54.581103,19.229374319897968,26.046962839951412,1,0,1.0329166753500156,0,1281.6471673405842,1225.6373937022563
2023-09-04 10:53:54.581103,32.793408413642155,8.65443209041338,0,0,0.8773769903916603,0,965.1207091723592,1281.6471673405842
2023-09-05 10:53:54.581103,16.315788060686025,3.7388108707479133,0,0,1.8600454298026299,0,862.3455404317534,965.1207091723592
2023-09-06 10:53:54.581103,11.074739479417525,1.5070074699532823,0,0,0.9452705869349857,0,1020.7526446881486,862.3455404317534
2023-09-07 10:53:54.581103,14.571487420957624,4.750893975027972,0,0,1.535214700261928,0,880.5337799529018,1020.7526446881486
2023-09-08 10:53:54.581103,31.50025909765875,1.928691432679919,0,0,1.0885596214543318,0,973.1971224618225,880.5337799529018
2023-09-09 10:53:54.581103,16.596037676477067,2.8034171418464555,1,0,1.4071021436360225,0,1250.614406233413,973.1971224618225
2023-09-10 10:53:54.581103,34.807301380818146,13.175846531669118,1,0,2.5362290483457395,0,1198.1982549723616,1250.614406233413
2023-09-11 10:53:54.581103,25.633537592795633,4.257979117867104,0,0,0.5607234042417913,0,986.4238701908637,1198.1982549723616
